CustomerID,CustomerName,CustomerType,RegionID,SalesRepID,City,State,ZipCode,JoinDate,CreditLimit,Status
CU003252,Summit Construction,Distributor,R01,SR0051,PA City,PA,25848,2022-07-18,100000,Active
CU003253,Pioneer Builders,Distributor,R04,SR0154,NM City,NM,68704,2018-02-25,25000,Active
CU003254,Summit Development,Contractor,R04,SR0104,OK City,OK,70099,2024-09-17,25000,Active
CU003255,Prime Group,Builder,R03,SR0178,OH Heights,OH,63372,2021-12-01,1000000,Active
CU003256,Skyline Builders,Retailer,R01,SR0111,NY Heights,NY,40426,2021-09-21,100000,Active
CU003257,Build Development,Contractor,R03,SR0108,IN City,IN,71262,2024-08-25,250000,Active
CU003258,Cornerstone Builders,Distributor,R02,SR0007,SC Heights,SC,55995,2017-09-22,250000,Active
CU003259,Skyline Builders,Distributor,R02,SR0197,NC City,NC,30280,2021-04-22,250000,Active
CU003260,Evergreen Construction,Contractor,R04,SR0104,OK Metro,OK,93220,2024-10-03,100000,Active
CU003261,Skyline Contracting,Distributor,R04,SR0074,NV Metro,NV,75611,2023-03-04,100000,Active
CU003262,Metro Construction,Distributor,R01,SR0021,PA Heights,PA,69386,2021-12-22,50000,Active
CU003263,Urban Materials,Contractor,R05,SR0095,UT Metro,UT,24445,2025-03-30,100000,Active
CU003264,Dream Inc,Retailer,R03,SR0003,MI Metro,MI,14734,2020-03-30,100000,Active
CU003265,Atlas Inc,Retailer,R01,SR0106,NY City,NY,81586,2023-04-19,1000000,Active
CU003266,Urban Homes,Retailer,R04,SR0129,NV City,NV,60184,2017-09-15,50000,Active
CU003267,Cornerstone Materials,Retailer,R03,SR0188,IL Metro,IL,86681,2023-08-06,250000,Active
CU003268,Skyline Development,Contractor,R03,SR0058,OH City,OH,42922,2024-07-03,250000,Active
CU003269,Dream Builders,Retailer,R01,SR0136,CT Metro,CT,45237,2024-08-30,1000000,Active
CU003270,Summit Materials,Retailer,R04,SR0049,TX Metro,TX,28499,2022-01-16,1000000,Active
CU003271,Home LLC,Retailer,R01,SR0001,CT City,CT,31996,2017-06-28,25000,Active
CU003272,Pioneer Development,Contractor,R05,SR0085,UT Heights,UT,94919,2018-07-11,50000,Active
CU003273,Skyline Construction,Contractor,R04,SR0159,NV City,NV,78314,2020-09-12,500000,Active
CU003274,Build Supply,Contractor,R05,SR0040,CA Heights,CA,13298,2024-10-17,100000,Active
CU003275,Evergreen LLC,Contractor,R01,SR0071,PA Metro,PA,96152,2024-02-13,100000,Active
CU003276,Summit Homes,Contractor,R02,SR0022,FL City,FL,64790,2018-10-21,25000,Active
CU003277,Dream LLC,Builder,R03,SR0138,IN Metro,IN,99839,2021-06-13,100000,Active
CU003278,Metro LLC,Retailer,R02,SR0087,FL Metro,FL,44532,2023-09-19,500000,Active
CU003279,Dream Construction,Distributor,R01,SR0001,NY Metro,NY,20359,2021-02-22,500000,Active
CU003280,Summit Materials,Retailer,R04,SR0039,NM Metro,NM,77146,2023-06-12,250000,Active
CU003281,Metro Inc,Retailer,R05,SR0100,OR City,OR,61916,2020-12-11,50000,Active
CU003282,Cornerstone Inc,Builder,R01,SR0046,CT Metro,CT,34907,2019-07-16,1000000,Active
CU003283,Metro Group,Builder,R01,SR0086,MA City,MA,22324,2024-07-05,1000000,Active
CU003284,Urban LLC,Builder,R05,SR0160,OR Metro,OR,76058,2023-06-20,100000,Active
CU003285,Urban Development,Distributor,R02,SR0167,NC City,NC,46602,2022-10-11,50000,Active
CU003286,Prime Inc,Builder,R05,SR0175,OR Heights,OR,66802,2018-12-30,500000,Active
CU003287,Summit Contracting,Builder,R03,SR0048,WI Metro,WI,64305,2022-04-10,250000,Active
CU003288,Skyline Inc,Distributor,R03,SR0038,OH Metro,OH,55139,2023-04-17,500000,Active
CU003289,Prime Group,Retailer,R01,SR0161,NY City,NY,98859,2021-01-26,25000,Active
CU003290,Atlas Development,Retailer,R01,SR0121,NY Heights,NY,39256,2018-01-27,1000000,Active
CU003291,Cornerstone Supply,Distributor,R03,SR0023,OH Heights,OH,41238,2024-06-08,25000,Active
CU003292,Summit Group,Builder,R04,SR0019,OK Heights,OK,43686,2025-06-04,250000,Active
CU003293,Build LLC,Builder,R01,SR0016,NJ City,NJ,42810,2021-06-03,100000,Active
CU003294,Pioneer Group,Retailer,R01,SR0171,NJ Heights,NJ,55323,2018-08-07,250000,Active
CU003295,Atlas Contracting,Distributor,R02,SR0187,NC City,NC,26796,2022-01-22,50000,Active
CU003296,Pioneer Materials,Retailer,R02,SR0082,SC Metro,SC,23978,2019-02-04,100000,Active
CU003297,Summit Construction,Distributor,R01,SR0166,NJ Metro,NJ,59605,2024-12-24,100000,Active
CU003298,Dream Construction,Builder,R05,SR0165,CO Heights,CO,97445,2021-02-18,100000,Active
CU003299,Build Homes,Retailer,R05,SR0145,UT Metro,UT,42039,2019-09-16,250000,Active
CU003300,Summit Builders,Retailer,R02,SR0102,FL City,FL,97184,2021-08-13,100000,Active
CU003301,Atlas LLC,Contractor,R04,SR0024,OK Heights,OK,38213,2019-07-10,500000,Active
CU003302,Urban Inc,Distributor,R05,SR0095,OR Heights,OR,18472,2018-12-10,1000000,Active
CU003303,Atlas Development,Distributor,R02,SR0017,NC Heights,NC,74792,2024-07-26,25000,Active
CU003304,Home Inc,Distributor,R02,SR0122,TN Heights,TN,74679,2023-03-20,100000,Active
CU003305,Cornerstone Builders,Distributor,R02,SR0012,GA City,GA,13952,2024-06-28,500000,Active
CU003306,Urban Builders,Contractor,R04,SR0129,NV City,NV,52383,2023-05-04,50000,Active
CU003307,Metro Construction,Distributor,R04,SR0004,OK City,OK,,2019-01-22,1000000,Active
CU003308,Evergreen Development,Builder,R03,SR0058,OH Heights,OH,87216,2023-12-12,250000,Active
CU003309,Prime Group,Builder,R03,SR0013,WI City,WI,70915,2024-04-26,100000,Active
CU003310,Skyline Homes,Distributor,R02,SR0077,NC City,NC,98540,2019-05-22,100000,Active
CU003311,Pioneer Materials,Distributor,R03,SR0108,OH Metro,OH,97243,2023-09-21,500000,Active
CU003312,Prime Contracting,Contractor,R01,SR0151,PA City,PA,13911,2022-05-26,250000,Active
CU003313,Pioneer Development,Builder,R03,SR0133,IN Metro,IN,21809,2020-04-02,500000,Active
CU003314,Evergreen Supply,Builder,R02,SR0137,NC Metro,NC,16608,2021-05-04,500000,Active
CU003315,Urban LLC,Contractor,R05,SR0050,OR Heights,OR,59775,2022-04-28,100000,Active
CU003316,Pioneer Contracting,Distributor,R05,SR0020,CA Heights,CA,39359,2021-05-01,1000000,Active
CU003317,Evergreen Homes,Builder,R03,SR0023,IN Heights,IN,89874,2024-05-12,50000,Active
CU003318,Dream Group,Contractor,R04,SR0184,AZ City,AZ,49074,2023-07-17,250000,Active
CU003319,Summit Homes,Distributor,R03,SR0193,IL Heights,IL,12163,2018-08-18,100000,Active
CU003320,Home Construction,Contractor,R01,SR0021,NJ Metro,NJ,70597,2020-05-15,250000,Active
CU003321,Evergreen Materials,Distributor,R05,SR0070,CA City,CA,35612,2025-05-25,1000000,Active
CU003322,Pioneer Contracting,Distributor,R02,SR0117,TN Metro,TN,88079,2021-12-10,50000,Active
CU003323,Urban Development,Contractor,R04,SR0019,OK Heights,OK,86647,2019-01-17,100000,Active
CU003324,Prime Materials,Distributor,R05,SR0195,UT Metro,UT,81970,2017-02-08,500000,Active
CU003325,Cornerstone Builders,Distributor,R01,SR0076,NY Heights,NY,26867,2019-12-09,50000,Active
CU003326,Summit LLC,Contractor,R04,SR0024,TX City,TX,47634,2024-10-10,50000,Active
CU003327,Dream Materials,Contractor,R02,SR0167,TN City,TN,87389,2022-04-22,100000,Active
CU003328,Dream Contracting,Retailer,R04,SR0179,NM Metro,NM,58313,2023-03-29,500000,Active
CU003329,Evergreen Contracting,Builder,R04,SR0064,TX Metro,TX,81688,2019-08-23,25000,Active
CU003330,Atlas Group,Distributor,R03,SR0143,OH Heights,OH,35413,2020-05-15,500000,Active
CU003331,Home Group,Distributor,R04,SR0169,AZ Metro,AZ,46304,2024-09-04,1000000,Active
CU003332,Prime LLC,Distributor,R02,SR0032,TN City,TN,99691,2020-07-18,25000,Active
CU003333,  Evergreen Materials ,Contractor,R04,SR0009,NM Metro,NM,95263,2017-01-07,1000000,Active
CU003334,Atlas Group,Builder,R05,SR0135,UT Heights,UT,44078,2022-01-04,250000,Active
CU003335,Summit Development,Retailer,R05,SR0125,UT Metro,UT,53318,2021-12-25,50000,Active
CU003336,Skyline Supply,Distributor,R04,SR0184,NM Heights,NM,85649,2018-11-29,250000,Active
CU003337,Build Contracting,Distributor,R05,SR0025,CA Heights,CA,48033,2019-10-01,100000,Active
CU003338,Prime Inc,Distributor,R03,SR0103,MI City,mi,51876,2018-06-19,50000,Active
CU003339,Atlas Homes,Distributor,R04,SR0154,TX Heights,TX,19966,2022-01-21,1000000,Active
CU003340,Metro Materials,Retailer,R02,SR0007,SC Metro,SC,89494,2022-06-09,500000,Active
CU003341,Atlas Group,Retailer,R02,SR0117,SC Metro,SC,79095,2022-09-04,50000,Active
CU003342,Prime Supply,Retailer,R05,SR0120,OR Heights,OR,92804,2019-12-18,250000,Active
CU003343,Atlas Materials,Retailer,R05,SR0140,CO City,CO,72769,2019-08-29,50000,Active
CU003344,Metro Development,Contractor,R04,SR0049,AZ City,AZ,68245,2023-12-18,50000,Active
CU003345,Urban Materials,Builder,R01,SR0166,CT Heights,CT,97662,2025-03-12,250000,Active
CU003346,Urban Inc,Distributor,R02,SR0007,TN City,TN,,2019-08-01,25000,Active
CU003347,Build Materials,Builder,R04,SR0119,NM Heights,NM,18802,2020-04-04,100000,Active
CU003348,Dream Supply,Distributor,R04,SR0154,AZ Heights,AZ,42369,2020-10-09,25000,Active
CU003349,Urban Inc,Contractor,R02,SR0062,GA Metro,GA,51126,2023-05-26,1000000,Active
CU003350,Cornerstone Builders,Retailer,R04,SR0059,AZ Heights,AZ,10012,2024-02-06,1000000,Active
CU003351,Cornerstone Group,Contractor,R04,SR0179,NV Heights,NV,70957,2023-08-06,50000,Active
CU003352,Metro Supply,Distributor,R04,SR0189,OK City,OK,60439,2022-08-24,1000000,Active
CU003353,Evergreen Development,Builder,R03,SR0018,MI City,MI,57683,2023-09-27,1000000,Active
CU003354,Prime Construction,Builder,R04,SR0009,AZ Heights,AZ,90236,2021-07-16,1000000,Active
CU003355,Urban Development,Contractor,R03,SR0168,OH Metro,OH,12057,2025-04-11,50000,Active
CU003356,Pioneer Group,Distributor,R03,SR0038,IN Metro,IN,86553,2018-11-06,25000,Active
CU003357,Atlas LLC,Retailer,R03,SR0028,MI Heights,MI,14495,2017-01-30,1000000,Active
CU003358,Cornerstone LLC,Distributor,R04,SR0104,NM Heights,NM,57784,2018-08-05,50000,Active
CU003359,Build Group,Contractor,R04,SR0199,NV City,NV,13150,2021-08-02,100000,Active
CU003360,Dream LLC,Contractor,R05,SR0060,CO Metro,CO,60872,2019-01-21,25000,Active
CU003361,Atlas LLC,Builder,R04,SR0074,NV Metro,NV,24632,2020-06-24,250000,Active
CU003362,Skyline Construction,Retailer,R01,SR0031,NY Metro,NY,65850,2022-12-14,250000,Active
CU003363,Evergreen LLC,Contractor,R02,SR0177,FL Metro,FL,65712,2021-10-01,100000,Active
CU003364,Summit Materials,Retailer,R04,SR0174,AZ City,AZ,16019,2020-12-04,250000,Active
CU003365,Urban Development,Distributor,R05,SR0080,OR Metro,OR,10393,2022-05-26,1000000,Active
CU003366,Dream Materials,Contractor,R02,SR0092,NC City,NC,79886,2017-04-16,25000,Active
CU003367,Dream Supply,Distributor,R05,SR0170,OR Metro,OR,76040,2024-01-22,250000,Active
CU003368,Home Builders,Distributor,R02,SR0007,FL Heights,FL,47520,2025-03-31,50000,Active
CU003369,Summit Construction,Contractor,R03,SR0038,WI City,WI,25582,2017-12-19,250000,Active
CU003370,Prime Supply,Retailer,R03,SR0123,MI Heights,MI,12181,2017-07-04,250000,Active
CU003371,Home Construction,Distributor,R01,SR0106,NJ Metro,NJ,82578,2017-04-05,500000,Active
CU003372,Summit Development,Retailer,R04,SR0014,NV Heights,NV,50337,2025-04-16,1000000,Active
CU003373,Summit Supply,Builder,R05,SR0075,CA Heights,CA,62880,2020-05-31,1000000,Active
CU003374,Build LLC,Retailer,R03,SR0033,MI Heights,MI,40895,2024-03-18,250000,Active
CU003375,Cornerstone Homes,Contractor,R02,SR0197,NC Metro,NC,42477,2025-03-08,1000000,Active
CU003376,Cornerstone LLC,Distributor,R01,SR0066,PA Metro,PA,82107,2022-07-24,500000,Active
CU003377,Evergreen Inc,Distributor,R02,SR0097,NC City,NC,67347,2019-05-14,25000,Active
CU003378,Prime Homes,Contractor,R01,SR0186,MA City,MA,79901,2019-07-31,500000,Active
CU003379,Evergreen Contracting,Retailer,R05,SR0195,OR Metro,OR,57819,2019-12-06,25000,Active
CU003380,Skyline Builders,Distributor,R04,SR0119,OK City,OK,55767,2021-07-07,250000,Active
CU003381,Dream Inc,Retailer,R05,SR0130,UT Metro,UT,75296,2022-06-24,50000,Active
CU003382,Evergreen Inc,Builder,R03,SR0178,MI City,MI,90857,2024-04-24,25000,Active
CU003383,Summit Construction,Contractor,R02,SR0157,FL Metro,FL,32608,2019-12-22,25000,Active
CU003384,Build Development,Retailer,R03,SR0133,IN City,IN,23734,2020-11-14,100000,Active
CU003385,Atlas Development,Contractor,R05,SR0135,WA Heights,WA,58380,2019-06-17,1000000,Active
CU003386,Metro Group,Builder,R04,SR0084,NV City,NV,27699,2021-12-25,500000,Active
CU003387,Dream Development,Distributor,R02,SR0102,TN Metro,tn,72288,2020-02-27,1000000,Active
CU003388,Build Contracting,Builder,R01,SR0081,PA Metro,PA,26249,2020-08-26,100000,Active
CU003389,Skyline Contracting,Builder,R03,SR0028,MI Metro,MI,66392,2022-12-25,500000,Active
CU003390,Prime Construction,Retailer,R03,SR0118,IL Heights,IL,56081,2018-08-03,100000,Active
CU003391,Metro LLC,Builder,R04,SR0119,NM City,NM,76919,2024-10-26,250000,Active
CU003392,Dream Homes,Builder,R01,SR0151,MA City,MA,50219,2022-06-25,25000,Active
CU003393,Summit Group,Builder,R05,SR0080,CA Heights,CA,42434,2022-01-13,50000,Active
CU003394,Atlas Materials,Retailer,R04,SR0094,OK Metro,OK,76676,2021-04-26,250000,Active
CU003395,Atlas Contracting,Contractor,R05,SR0150,CO Heights,CO,47949,2019-04-05,100000,Active
CU003396,Cornerstone Homes,Contractor,R04,SR0159,OK Metro,OK,44161,2024-09-13,50000,Active
CU003397,Evergreen LLC,Contractor,R03,SR0138,OH Metro,OH,34474,2024-12-31,250000,Active
CU003398,Build Materials,Builder,R02,SR0142,FL Metro,FL,15404,2019-02-15,500000,Active
CU003399,Cornerstone Builders,Contractor,R02,SR0102,FL Heights,FL,23815,2018-10-08,1000000,Active
CU003400,Prime Inc,Retailer,R02,SR0172,SC City,SC,79272,2019-03-06,25000,Active
CU003401,Skyline Inc,Contractor,R01,SR0086,NJ Metro,NJ,22353,2020-07-24,1000000,Active
CU003402,Build LLC,Contractor,R05,SR0125,CA City,CA,34032,2020-04-01,250000,Active
CU003403,Dream Contracting,Builder,R04,SR0134,TX City,TX,74809,2020-10-11,1000000,Active
CU003404,Evergreen Builders,Builder,R01,SR0046,CT Heights,CT,42075,2017-09-24,250000,Active
CU003405,Urban Group,Distributor,R01,SR0011,CT Metro,CT,86275,2018-07-11,25000,Active
CU003406,Atlas Group,Distributor,R05,SR0015,UT City,UT,34108,2021-09-10,500000,Active
CU003407,Metro Builders,Builder,R03,SR0068,IL Heights,IL,83027,2018-04-11,250000,Active
CU003408,Skyline Construction,Builder,R03,SR0073,IL Metro,IL,69425,2023-06-28,250000,Active
CU003409,Dream Construction,Distributor,R01,SR0001,NY Heights,NY,54733,2018-12-27,500000,Active
CU003410,Dream Development,Distributor,R04,SR0004,TX Metro,TX,77327,2023-12-30,1000000,Active
CU003411,Prime Supply,Builder,R05,SR0200,UT Heights,UT,39938,2018-09-18,50000,Active
CU003412,Pioneer Contracting,Builder,R05,SR0045,WA City,WA,52988,2023-03-06,500000,Active
CU003413,Evergreen Builders,Retailer,R03,SR0093,IN Metro,IN,62667,2022-02-05,50000,Active
CU003414,Atlas Contracting,Distributor,R05,SR0155,CA City,CA,45336,2023-09-19,1000000,Active
CU003415,Evergreen Materials,Builder,R05,SR0115,WA Metro,WA,46718,2023-01-20,100000,Active
CU003416,Pioneer Group,Contractor,R04,SR0004,NM City,NM,90880,2021-12-23,1000000,Active
CU003417,Urban Inc,Contractor,R02,SR0022,FL Heights,FL,10309,2021-03-16,50000,Active
CU003418,Prime Construction,Builder,R04,SR0084,NV Metro,NV,63176,2019-05-06,25000,Active
CU003419,Dream Homes,Retailer,R03,SR0138,OH City,OH,84323,2018-06-19,50000,Active
CU003420,Summit Builders,Contractor,R04,SR0074,OK City,OK,82054,2017-09-19,25000,Active
CU003421,Atlas Inc,Retailer,R04,SR0144,TX Heights,TX,70962,2018-03-28,25000,Active
CU003422,  Prime Inc ,Retailer,R05,SR0010,UT Metro,UT,11522,2021-08-19,500000,Active
CU003423,Summit Supply,Builder,R04,SR0114,AZ Heights,AZ,58376,2021-01-20,50000,Active
CU003424,Build Contracting,Contractor,R02,SR0077,NC City,NC,79108,2017-08-11,1000000,Active
CU003425,Dream Development,Distributor,R04,SR0139,OK Metro,OK,35332,2020-03-23,25000,Active
CU003426,Pioneer Builders,Distributor,R01,SR0011,PA Heights,PA,35119,2024-10-14,100000,Active
CU003427,Metro Group,Contractor,R03,SR0038,OH Metro,OH,78503,2021-07-01,100000,Active
CU003428,Urban Builders,Builder,R05,SR0155,WA City,WA,43824,2020-04-14,25000,Active
CU003429,Pioneer Supply,Distributor,R05,SR0100,OR Metro,OR,98184,2025-01-03,250000,Active
CU003430,Summit Homes,Contractor,R03,SR0003,IL Heights,IL,50667,2023-02-02,1000000,Active
CU003431,Home Construction,Distributor,R03,SR0003,IN Heights,IN,95135,2021-07-10,50000,Active
CU003432,Skyline Construction,Builder,R01,SR0121,MA City,MA,98093,2018-01-06,25000,Active
CU003433,Skyline Materials,Retailer,R05,SR0055,CA Metro,CA,59896,2017-02-20,25000,Active
CU003434,Evergreen Materials,Distributor,R01,SR0021,NJ Heights,NJ,27023,2023-03-15,1000000,Active
CU003435,Home Supply,Contractor,R02,SR0037,NC City,NC,32613,2018-05-16,250000,Active
CU003436,Summit Homes,Contractor,R03,SR0093,IN Metro,IN,79228,2024-03-23,1000000,Active
CU003437,Summit LLC,Retailer,R04,SR0024,NM City,NM,17184,2018-02-05,25000,Active
CU003438,Cornerstone Homes,Retailer,R03,SR0078,WI City,WI,29249,2021-10-06,100000,Active
CU003439,  Summit Development ,Retailer,R03,SR0073,MI City,MI,51218,2024-03-29,25000,Active
CU003440,Evergreen Builders,Builder,R03,SR0068,IL City,IL,94129,2024-02-05,250000,Active
CU003441,Evergreen Construction,Retailer,R01,SR0171,NJ Metro,NJ,80192,2022-01-29,500000,Active
CU003442,Skyline Construction,Retailer,R04,SR0179,TX City,TX,98300,2024-03-01,500000,Active
CU003443,Skyline Development,Distributor,R03,SR0158,IN Metro,IN,58643,2019-10-16,50000,Active
CU003444,Evergreen Homes,Builder,R04,SR0014,NV Metro,NV,57218,2017-11-10,25000,Active
CU003445,Atlas Supply,Retailer,R04,SR0084,NM City,NM,20827,2023-12-21,25000,Active
CU003446,Evergreen Construction,Retailer,R04,SR0144,NV Heights,NV,56985,2017-05-14,100000,Active
CU003447,Metro Builders,Contractor,R05,SR0185,OR Metro,OR,68577,2021-06-13,50000,Active
CU003448,Prime Homes,Retailer,R02,SR0057,TN Heights,TN,22432,2017-05-25,100000,Active
CU003449,Evergreen Inc,Contractor,R04,SR0159,AZ Heights,AZ,79827,2021-06-01,500000,Active
CU003450,Evergreen Builders,Builder,R05,SR0040,WA City,WA,86358,2018-10-19,50000,Active
CU003451,  Summit Group ,Builder,R02,SR0057,GA City,GA,55379,2022-10-28,100000,Active
CU003452,Cornerstone Group,Builder,R03,SR0138,IN City,IN,44236,2022-07-28,50000,Active
CU003453,Evergreen Group,Contractor,R04,SR0064,AZ City,AZ,74235,2024-08-01,100000,Active
CU003454,Dream Construction,Retailer,R03,SR0193,OH City,OH,41255,2024-04-14,100000,Active
CU003455,Atlas Development,Builder,R05,SR0200,CO City,CO,16607,2024-06-09,1000000,Active
CU003456,Urban Materials,Builder,R03,SR0003,OH Heights,OH,99636,2021-06-08,500000,Active
CU003457,Atlas Materials,Distributor,R03,SR0068,OH Metro,OH,39167,2024-08-21,250000,Active
CU003458,Skyline Materials,Builder,R01,SR0046,NY Heights,NY,96468,2017-07-27,25000,Active
CU003459,Urban Construction,Retailer,R01,SR0106,NJ Metro,NJ,44096,2024-12-24,50000,Active
CU003460,Dream Contracting,Builder,R01,SR0041,NY City,NY,32298,2022-11-16,1000000,Active
CU003461,Skyline Inc,Retailer,R03,SR0183,IN City,IN,23739,2023-04-21,100000,Active
CU003462,Dream Builders,Builder,R04,SR0154,NV City,NV,24628,2018-07-30,500000,Active
CU003463,Atlas Supply,Distributor,R04,SR0004,TX Heights,TX,58808,2023-02-04,500000,Active
CU003464,Metro Supply,Distributor,R03,SR0193,MI Heights,MI,35866,2025-04-21,500000,Active
CU003465,Skyline Group,Retailer,R02,SR0032,TN City,TN,42795,2021-02-09,50000,Active
CU003466,Build Construction,Builder,R03,SR0143,MI City,MI,40492,2019-04-18,250000,Active
CU003467,Prime LLC,Builder,R03,SR0033,WI Heights,WI,82798,2022-10-21,1000000,Active
CU003468,Pioneer Group,Distributor,R03,SR0173,IL City,IL,82526,2025-04-04,100000,Active
CU003469,Summit Development,Contractor,R03,SR0023,OH Metro,OH,40783,2021-04-11,100000,Active
CU003470,Evergreen Homes,Contractor,R04,SR0159,OK Heights,OK,40530,2025-01-22,25000,Active
CU003471,Urban Supply,Builder,R04,SR0189,TX City,TX,42099,2019-11-14,100000,Active
CU003472,Prime Group,Builder,R01,SR0156,NY Metro,NY,,2017-04-23,500000,Active
CU003473,Build Construction,Builder,R04,SR0189,TX Heights,TX,58636,2018-01-31,50000,Active
CU003474,Home Contracting,Builder,R04,SR0144,AZ Metro,AZ,83253,2021-01-15,1000000,Active
CU003475,Atlas Inc,Distributor,R03,SR0108,IL Metro,IL,38684,2024-01-02,50000,Active
