ProductID,ProductName,CategoryID,CategoryName,SupplierID,StandardCost,ListPrice,WeightLbs,Status
P01083,Lumber Standard 1083,C03,Lumber,S0185,41.41,72.68,27.73,Active
P01084,Roofing Commercial 1084,C04,Roofing,S0037,194.19,243.42,1.94,Active
P01085,Insulation Premium 1085,C05,Insulation,S0092,16.17,24.56,5.18,Active
P01086,Steel Commercial 1086,C06,Steel,S0062,14.95,20.08,3.42,Active
P01087,Paint Standard 1087,C07,Paint,S0016,21.98,26.98,3.02,Active
P01088,Flooring Commercial 1088,C08,Flooring,S0176,34.28,58.91,9.45,Active
P01089,Plumbing Commercial 1089,C09,Plumbing,S0134,37.97,44.49,14.25,Active
P01090,Electrical Commercial 1090,C10,Electrical,S0061,41.35,75.32,6.45,Active
P01091,Tools Pro 1091,C11,Tools,S0084,119.68,195.1,11.14,Active
P01092,Fasteners Commercial 1092,C12,Fasteners,S0103,7.36,11.61,3.66,Active
P01093,Doors Premium 1093,C13,Doors,S0216,8.02,12.69,9.17,Active
P01094,Windows Pro 1094,C14,Windows,S0234,24.9,34.11,5.92,Active
P01095,Concrete Accessories Pro 1095,C15,Concrete Accessories,S0169,110.79,192.94,14.79,Active
P01096,Cement Pro 1096,C01,Cement,S0147,45.07,60.45,3.9,Active
P01097,Drywall Commercial 1097,C02,Drywall,S0051,13.47,20.57,9.33,Active
P01098,Lumber Commercial 1098,C03,Lumber,S0148,30.6,37.97,1.7,Active
P01099,Roofing Commercial 1099,C04,Roofing,S0084,23.9,37.1,9.14,Active
P01100,Insulation Commercial 1100,C05,Insulation,S0164,23.32,36.64,4.34,Active
P01101,Steel Commercial 1101,C06,Steel,S0181,18.58,31.11,7.7,Active
P01102,Paint Pro 1102,C07,Paint,S0195,28.89,51.38,15.55,Active
P01103,Flooring Standard 1103,C08,Flooring,S0068,57.78,82.66,6.92,Active
P01104,Plumbing Commercial 1104,C09,Plumbing,S0120,19.7,26.86,13.38,Active
P01105,Electrical Standard 1105,C10,Electrical,S0167,41.58,58.49,6.11,Active
P01106,Tools Premium 1106,C11,Tools,S0246,47.15,69.15,21.79,Active
P01107,Fasteners Commercial 1107,C12,Fasteners,S0213,66.97,78.06,44.72,Active
P01108,Doors Pro 1108,C13,Doors,S0100,14.78,21.04,9.14,Active
P01109,Windows Standard 1109,C14,Windows,S0082,27.33,34.11,8.26,Active
P01110,Concrete Accessories Commercial 1110,C15,Concrete Accessories,S0188,17.21,19.59,2.37,Active
P01111,Cement Premium 1111,C01,Cement,S0193,28.93,47.02,4.52,Active
P01112,Drywall Commercial 1112,C02,Drywall,S0075,28.79,41.12,4.42,Active
P01113,Lumber Pro 1113,C03,Lumber,S0248,12.56,15.54,11.14,Active
P01114,Roofing Premium 1114,C04,Roofing,S0037,30.13,41.2,15.2,Active
P01115,Insulation Pro 1115,C05,Insulation,S0103,125.22,226.38,11.58,Active
P01116,Steel Standard 1116,C06,Steel,S0145,38.07,58.99,3.42,Active
P01117,Paint Standard 1117,C07,Paint,S0173,11.01,20.38,37.51,Active
P01118,Flooring Commercial 1118,C08,Flooring,S0079,14.2,18.39,3.53,Active
P01119,Plumbing Commercial 1119,C09,Plumbing,S0222,26.38,31.73,8.32,Active
P01120,Electrical Premium 1120,C10,Electrical,S0079,14.41,17.57,6.86,Active
P01121,Tools Premium 1121,C11,Tools,S0041,64.11,95.82,4.37,Active
P01122,Fasteners Commercial 1122,C12,Fasteners,S0033,10.22,12.27,21.08,Active
P01123,Doors Standard 1123,C13,Doors,S0063,38.27,44.17,5.16,Active
P01124,Windows Pro 1124,C14,Windows,S0230,8.96,15.29,4.62,Active
P01125,Concrete Accessories Commercial 1125,C15,Concrete Accessories,S0013,26.09,43.63,25.77,Active
P01126,Cement Commercial 1126,C01,Cement,S0167,13.12,16.5,8.36,Active
P01127,Drywall Standard 1127,C02,Drywall,S0082,43.49,68.41,1.06,Active
P01128,Lumber Pro 1128,C03,Lumber,S0113,55.9,64.47,3.11,Active
P01129,Roofing Standard 1129,C04,Roofing,S0037,34.21,41.34,11.27,Active
P01130,Insulation Premium 1130,C05,Insulation,S0158,57.93,91.32,14.82,Active
P01131,Steel Premium 1131,C06,Steel,S0207,5.13,6.43,4.45,Active
P01132,Paint Commercial 1132,C07,Paint,S0244,29.87,54.77,7.57,Active
P01133,Flooring Commercial 1133,C08,Flooring,S0156,37.88,45.01,18.36,Active
P01134,Plumbing Pro 1134,C09,Plumbing,S0068,41.51,49.02,7.44,Active
P01135,Electrical Pro 1135,C10,Electrical,S0095,7.45,10.69,5.99,Active
P01136,Tools Premium 1136,C11,Tools,S0108,36.29,43.36,3.38,Active
P01137,Fasteners Pro 1137,C12,Fasteners,S0112,42.18,71.74,20.44,Active
P01138,Doors Standard 1138,C13,Doors,S0105,29.63,35.41,0.57,Active
P01139,Windows Premium 1139,C14,Windows,S0022,11.08,16.34,49.28,Active
P01140,Concrete Accessories Pro 1140,C15,Concrete Accessories,S0137,18.49,23.2,1.51,Active
P01141,Cement Premium 1141,C01,Cement,S0180,64.37,116.29,9.13,Active
P01142,Drywall Premium 1142,C02,Drywall,S0239,58.76,80.68,11.58,Active
P01143,Lumber Premium 1143,C03,Lumber,S0008,37.37,65.87,12.51,Active
P01144,Roofing Pro 1144,C04,Roofing,S0046,44.18,76.44,70.08,Active
P01145,Insulation Commercial 1145,C05,Insulation,S0059,53.5,66.29,2.18,Active
P01146,Steel Standard 1146,C06,Steel,S0187,37.06,65.88,25.21,Active
P01147,Paint Premium 1147,C07,Paint,S0228,62.92,76.37,6.15,Active
P01148,Flooring Commercial 1148,C08,Flooring,S0045,61.28,92.5,20.8,Active
P01149,Plumbing Premium 1149,C09,Plumbing,S0033,164.15,231.88,4.6,Active
P01150,Electrical Standard 1150,C10,Electrical,S0198,19.01,26.24,6.85,Active
P01151,Tools Commercial 1151,C11,Tools,S0073,19.24,24.91,4.05,Active
P01152,Fasteners Commercial 1152,C12,Fasteners,S0029,3.92,6.0,6.1,Active
P01153,Doors Premium 1153,C13,Doors,S0118,35.11,43.02,5.79,Active
P01154,Windows Standard 1154,C14,Windows,S0085,105.08,135.54,9.13,Active
P01155,Concrete Accessories Commercial 1155,C15,Concrete Accessories,S0063,66.93,83.17,11.42,Active
P01156,Cement Premium 1156,C01,Cement,S0067,48.35,85.94,11.6,Active
P01157,Drywall Pro 1157,C02,Drywall,S0236,70.68,105.08,9.49,Active
P01158,Lumber Pro 1158,C03,Lumber,S0095,38.37,43.89,12.55,Active
P01159,Roofing Commercial 1159,C04,Roofing,S0250,22.16,29.78,12.99,Active
P01160,Insulation Standard 1160,C05,Insulation,S0035,129.55,170.33,7.08,Active
P01161,Steel Premium 1161,C06,Steel,S0246,36.37,43.05,27.99,Active
P01162,Paint Commercial 1162,C07,Paint,S0226,60.23,89.43,9.12,Active
P01163,Flooring Premium 1163,C08,Flooring,S0187,5.11,8.22,14.37,Active
P01164,Plumbing Premium 1164,C09,Plumbing,S0032,5.73,7.98,33.88,Active
P01165,Electrical Premium 1165,C10,Electrical,S0221,30.53,49.06,22.19,Active
P01166,Tools Commercial 1166,C11,Tools,S0136,14.42,21.94,2.23,Active
P01167,Fasteners Standard 1167,C12,Fasteners,S0017,32.54,45.51,8.76,Active
P01168,Doors Pro 1168,C13,Doors,S0091,19.22,25.93,9.74,Active
P01169,Windows Premium 1169,C14,Windows,S0180,188.14,228.65,19.13,Active
P01170,Concrete Accessories Commercial 1170,C15,Concrete Accessories,S0180,56.52,69.17,19.29,Active
P01171,Cement Pro 1171,C01,Cement,S0113,76.37,121.43,7.61,Active
P01172,Drywall Premium 1172,C02,Drywall,S0071,6.43,8.29,7.62,Active
P01173,Lumber Premium 1173,C03,Lumber,S0185,47.86,58.27,3.77,Active
P01174,Roofing Premium 1174,C04,Roofing,S0108,23.96,29.24,4.84,Active
P01175,Insulation Commercial 1175,C05,Insulation,S0174,77.59,90.46,17.72,Active
P01176,Steel Standard 1176,C06,Steel,S0021,42.78,58.99,15.79,Active
P01177,Paint Pro 1177,C07,Paint,S0149,26.41,32.82,10.78,Active
P01178,Flooring Commercial 1178,C08,Flooring,S0045,11.83,14.86,1.26,Active
P01179,Plumbing Commercial 1179,C09,Plumbing,S0190,30.12,46.96,12.08,Active
P01180,Electrical Pro 1180,C10,Electrical,S0125,63.21,114.2,37.12,Active
P01181,Tools Commercial 1181,C11,Tools,S0115,81.37,149.32,3.68,Active
P01182,Fasteners Premium 1182,C12,Fasteners,S0133,21.19,34.64,13.91,Active
P01183,Doors Premium 1183,C13,,S0110,159.55,292.82,34.2,Active
P01184,Windows Premium 1184,C14,Windows,S0144,59.36,67.71,6.37,Active
P01185,Concrete Accessories Premium 1185,C15,Concrete Accessories,S0047,14.61,17.74,18.36,Active
P01186,Cement Pro 1186,C01,Cement,S0125,12.55,15.12,7.28,Active
P01187,Drywall Standard 1187,C02,Drywall,S0121,25.02,44.64,37.85,Active
P01188,Lumber Pro 1188,C03,Lumber,S0228,21.15,38.42,1.0,Active
P01189,Roofing Pro 1189,C04,Roofing,S0247,38.59,48.73,4.81,Active
P01190,Insulation Commercial 1190,C05,Insulation,S0154,27.93,34.37,8.35,Active
P01191,Steel Premium 1191,C06,Steel,S0237,22.39,27.18,18.38,Active
P01192,Paint Standard 1192,C07,Paint,S0145,9.27,13.12,5.67,Active
P01193,Flooring Pro 1193,C08,Flooring,S0008,43.76,64.08,5.19,Active
P01194,Plumbing Pro 1194,C09,Plumbing,S0204,8.79,10.63,16.47,Active
P01195,Electrical Pro 1195,C10,Electrical,S0011,59.51,90.43,8.67,Active
P01196,Tools Commercial 1196,C11,Tools,S0180,6.87,10.24,17.04,Active
P01197,Fasteners Standard 1197,C12,Fasteners,S0075,8.48,9.88,11.92,Active
P01198,Doors Commercial 1198,C13,Doors,S0011,14.57,21.99,3.18,Active
P01199,Windows Premium 1199,C14,Windows,S0076,19.9,34.75,7.65,Active
P01200,Concrete Accessories Premium 1200,C15,Concrete Accessories,S0179,17.27,23.82,15.33,Active
P01201,Cement Premium 1201,C01,Cement,S0212,19.84,22.79,21.81,Active
P01202,Drywall Premium 1202,C02,Drywall,S0076,33.01,51.24,4.82,Active
P01203,Lumber Pro 1203,C03,Lumber,S0022,14.79,17.17,2.05,Active
P01204,Roofing Commercial 1204,C04,Roofing,S0094,33.23,58.49,6.56,Active
P01205,Insulation Premium 1205,C05,Insulation,S0205,5.15,9.49,5.57,Active
P01206,Steel Standard 1206,C06,Steel,S0186,14.43,20.04,37.27,Active
P01207,Paint Pro 1207,C07,Paint,S0196,8.23,11.51,2.47,Active
P01208,Flooring Standard 1208,C08,Flooring,S0105,58.97,84.36,30.6,Active
P01209,Plumbing Pro 1209,C09,Plumbing,S0203,16.1,26.03,5.11,Active
P01210,Electrical Premium 1210,C10,Electrical,S0202,41.74,48.52,1.11,Active
P01211,Tools Pro 1211,C11,Tools,S0183,7.37,11.76,7.01,Active
P01212,Fasteners Pro 1212,C12,Fasteners,S0067,80.23,109.27,6.1,Active
P01213,Doors Commercial 1213,C13,Doors,S0203,29.1,50.49,25.04,Active
P01214,Windows Standard 1214,C14,Windows,S0166,118.49,165.12,5.37,Active
P01215,Concrete Accessories Premium 1215,C15,Concrete Accessories,S0199,26.79,31.88,46.52,Active
P01216,Cement Premium 1216,C01,Cement,S0206,9.34,10.74,22.76,Active
P01217,Drywall Premium 1217,C02,Drywall,S0147,13.29,22.09,9.9,Active
P01218,Lumber Premium 1218,C03,Lumber,S0096,22.88,29.73,3.81,Active
P01219,Roofing Premium 1219,C04,Roofing,S0116,13.62,15.68,11.57,Active
P01220,Insulation Pro 1220,C05,Insulation,S0144,54.43,92.21,8.03,Active
P01221,Steel Standard 1221,C06,Steel,S0148,28.48,45.0,15.09,Active
P01222,Paint Premium 1222,C07,Paint,S0141,13.73,15.7,17.56,Active
P01223,Flooring Standard 1223,C08,,S0061,48.11,72.43,94.0,Active
P01224,Plumbing Pro 1224,C09,Plumbing,S0232,20.84,29.11,5.98,Active
P01225,Electrical Standard 1225,C10,Electrical,S0147,46.45,75.72,18.86,Active
P01226,Tools Standard 1226,C11,Tools,S0194,18.64,28.25,6.28,Active
P01227,Fasteners Commercial 1227,C12,Fasteners,S0039,39.6,59.47,4.29,Active
P01228,Doors Premium 1228,C13,Doors,S0024,20.34,25.86,9.78,Active
P01229,Windows Standard 1229,C14,Windows,S0159,54.44,73.88,5.24,Active
P01230,Concrete Accessories Standard 1230,C15,Concrete Accessories,S0130,7.47,12.37,1.61,Active
P01231,Cement Commercial 1231,C01,Cement,S0220,11.23,14.84,2.77,Active
P01232,Drywall Standard 1232,C02,Drywall,S0065,24.33,34.69,3.1,Active
P01233,Lumber Commercial 1233,C03,Lumber,S0021,16.58,23.15,4.5,Active
P01234,Roofing Commercial 1234,C04,Roofing,S0227,19.92,23.84,29.67,Active
P01235,Insulation Standard 1235,C05,Insulation,S0243,43.09,52.67,9.16,Active
P01236,Steel Standard 1236,C06,Steel,S0163,19.63,25.38,6.11,Active
P01237,Paint Premium 1237,C07,Paint,S0109,34.1,43.4,15.27,Active
P01238,Flooring Premium 1238,C08,Flooring,S0109,14.36,25.24,9.33,Active
P01239,Plumbing Standard 1239,C09,Plumbing,S0096,6.54,8.33,10.92,Active
P01240,Electrical Premium 1240,C10,Electrical,S0047,46.22,58.02,7.01,Active
P01241,Tools Premium 1241,C11,Tools,S0218,96.7,113.17,4.08,Active
P01242,Fasteners Premium 1242,C12,Fasteners,S0118,31.57,47.72,8.74,Active
P01243,Doors Standard 1243,C13,Doors,S0243,25.27,45.02,8.14,Active
P01244,Windows Standard 1244,C14,Windows,S0156,29.22,34.0,19.36,Active
P01245,Concrete Accessories Commercial 1245,C15,Concrete Accessories,S0020,71.12,91.26,9.01,Active
P01246,Cement Commercial 1246,C01,Cement,S0035,47.98,78.18,4.8,Active
P01247,Drywall Premium 1247,C02,Drywall,S0220,46.35,60.4,4.55,Active
P01248,Lumber Standard 1248,C03,Lumber,S0178,58.18,100.74,65.99,Active
P01249,Roofing Pro 1249,C04,Roofing,S0192,24.89,31.48,1.25,Active
P01250,Insulation Premium 1250,C05,Insulation,S0135,18.47,31.99,27.35,Active
P01251,Steel Pro 1251,C06,Steel,S0221,39.93,56.72,11.29,Active
P01252,Paint Pro 1252,C07,Paint,S0045,54.93,73.77,13.96,Active
P01253,Flooring Premium 1253,C08,Flooring,S0234,63.59,103.97,20.65,Active
P01254,Plumbing Premium 1254,C09,Plumbing,S0021,78.66,118.42,12.46,Active
P01255,Electrical Premium 1255,C10,Electrical,S0124,51.09,73.85,6.85,Active
P01256,Tools Standard 1256,C11,Tools,S0192,17.8,24.2,41.93,Active
P01257,Fasteners Pro 1257,C12,Fasteners,S0201,31.54,37.73,18.62,Active
P01258,Doors Premium 1258,C13,Doors,S0023,29.57,44.45,5.32,Active
P01259,Windows Premium 1259,C14,Windows,S0206,27.32,37.49,32.86,Active
P01260,Concrete Accessories Premium 1260,C15,Concrete Accessories,S0242,39.99,47.24,1.93,Active
P01261,Cement Standard 1261,C01,Cement,S0138,23.32,36.96,44.88,Active
P01262,Drywall Premium 1262,C02,Drywall,S0045,23.34,27.49,1.79,Active
P01263,Lumber Pro 1263,C03,Lumber,S0158,102.02,118.33,16.68,Active
P01264,Roofing Pro 1264,C04,Roofing,S0006,25.82,35.83,6.46,Active
P01265,Insulation Standard 1265,C05,Insulation,S0024,57.84,85.6,5.54,Active
P01266,Steel Commercial 1266,C06,Steel,S0244,60.57,102.57,14.7,Active
P01267,Paint Standard 1267,C07,Paint,S0102,32.18,44.14,10.29,Active
P01268,Flooring Premium 1268,C08,Flooring,S0205,23.99,30.68,23.13,Active
P01269,Plumbing Premium 1269,C09,Plumbing,S0202,14.79,19.98,2.1,Active
P01270,Electrical Commercial 1270,C10,Electrical,S0169,41.68,71.39,15.93,Active
P01271,Tools Premium 1271,C11,Tools,S0173,37.95,57.7,13.03,Active
P01272,Fasteners Pro 1272,C12,Fasteners,S0229,21.66,25.16,18.33,Active
P01273,Doors Standard 1273,C13,Doors,S0168,26.26,46.01,5.82,Active
P01274,Windows Premium 1274,C14,Windows,S0212,21.79,26.1,55.62,Active
P01275,Concrete Accessories Pro 1275,C15,Concrete Accessories,S0241,8.05,11.23,14.15,Active
P01276,Cement Commercial 1276,C01,Cement,S0013,8.37,12.02,8.19,Active
P01277,Drywall Pro 1277,C02,Drywall,S0017,20.01,35.57,1.38,Active
P01278,Lumber Commercial 1278,C03,Lumber,S0181,35.6,48.49,6.41,Active
P01279,Roofing Commercial 1279,C04,Roofing,S0204,6.24,7.87,19.21,Active
P01280,Insulation Standard 1280,C05,Insulation,S0176,74.03,112.32,34.51,Active
P01281,Steel Pro 1281,C06,Steel,S0004,34.86,46.19,9.41,Active
P01282,Paint Pro 1282,C07,Paint,S0220,68.7,90.81,41.02,Active
P01283,Flooring Pro 1283,C08,,S0224,59.95,75.58,3.87,Active
P01284,Plumbing Pro 1284,C09,Plumbing,S0250,31.22,44.05,13.4,Active
P01285,Electrical Pro 1285,C10,Electrical,S0225,7.64,10.55,13.77,Active
P01286,Tools Premium 1286,C11,Tools,S0231,133.1,160.27,16.05,Active
P01287,Fasteners Premium 1287,C12,Fasteners,S0004,76.05,100.58,10.64,Active
P01288,Doors Commercial 1288,C13,Doors,S0248,25.76,37.49,12.72,Active
P01289,Windows Pro 1289,C14,Windows,S0075,15.32,20.62,3.79,Active
P01290,Concrete Accessories Commercial 1290,C15,Concrete Accessories,S0204,65.79,79.33,31.03,Active
P01291,Cement Commercial 1291,C01,Cement,S0131,13.55,16.54,21.57,Active
P01292,Drywall Pro 1292,C02,Drywall,S0141,25.51,34.16,12.25,Active
P01293,Lumber Pro 1293,C03,Lumber,S0091,37.42,43.94,22.09,Active
P01294,Roofing Pro 1294,C04,Roofing,S0121,28.73,33.35,32.11,Active
P01295,Insulation Commercial 1295,C05,Insulation,S0025,33.67,46.51,15.83,Active
P01296,Steel Commercial 1296,C06,Steel,S0248,15.13,26.24,62.98,Active
P01297,Paint Premium 1297,C07,Paint,S0159,37.67,61.42,17.14,Active
P01298,Flooring Premium 1298,C08,Flooring,S0217,8.8,15.25,4.3,Active
P01299,Plumbing Standard 1299,C09,Plumbing,S0043,64.49,79.98,11.68,Active
P01300,Electrical Standard 1300,C10,Electrical,S0202,7.1,10.59,22.98,Active
P01301,Tools Commercial 1301,C11,Tools,S0248,18.53,23.28,32.14,Active
P01302,Fasteners Standard 1302,C12,Fasteners,S0207,25.5,44.11,10.85,Active
P01303,Doors Pro 1303,C13,Doors,S0198,61.88,84.12,4.02,Active
P01304,Windows Standard 1304,C14,Windows,S0115,13.53,21.23,7.56,Active
P01305,Concrete Accessories Premium 1305,C15,Concrete Accessories,S0102,48.38,59.31,2.72,Active
P01306,Cement Commercial 1306,C01,Cement,S0022,8.43,15.38,18.94,Active
P01307,Drywall Premium 1307,C02,Drywall,S0001,17.78,24.04,6.34,Active
P01308,Lumber Standard 1308,C03,Lumber,S0173,7.39,8.8,4.9,Active
P01309,Roofing Commercial 1309,C04,Roofing,S0128,26.97,32.44,20.85,Active
P01310,Insulation Premium 1310,C05,Insulation,S0135,15.8,21.05,40.11,Active
P01311,Steel Commercial 1311,C06,Steel,S0147,16.79,21.93,4.88,Active
P01312,Paint Premium 1312,C07,Paint,S0059,79.53,92.32,10.92,Active
P01313,Flooring Premium 1313,C08,Flooring,S0123,18.42,30.31,7.85,Active
P01314,Plumbing Standard 1314,C09,Plumbing,S0224,69.91,81.74,33.77,Active
P01315,Electrical Pro 1315,C10,Electrical,S0018,15.31,21.93,8.69,Active
P01316,Tools Premium 1316,C11,Tools,S0126,28.88,35.61,3.72,Active
P01317,Fasteners Premium 1317,C12,Fasteners,S0019,26.08,34.0,9.07,Active
P01318,Doors Premium 1318,C13,Doors,S0037,60.23,103.94,26.75,Active
P01319,Windows Standard 1319,C14,Windows,S0073,21.53,28.01,7.44,Active
P01320,Concrete Accessories Commercial 1320,C15,Concrete Accessories,S0026,43.16,53.09,5.33,Active
P01321,Cement Pro 1321,C01,Cement,S0010,40.94,48.34,8.34,Active
P01322,Drywall Premium 1322,C02,Drywall,S0065,13.76,16.07,3.81,Active
P01323,Lumber Pro 1323,C03,Lumber,S0116,74.66,92.68,7.84,Active
P01324,Roofing Standard 1324,C04,Roofing,S0143,85.48,117.5,5.68,Active
P01325,Insulation Standard 1325,C05,Insulation,S0162,33.24,55.69,77.74,Active
P01326,Steel Standard 1326,C06,Steel,S0122,12.93,15.12,1.64,Active
P01327,Paint Standard 1327,C07,Paint,S0065,66.73,85.4,4.29,Active
P01328,Flooring Pro 1328,C08,Flooring,S0096,26.72,31.48,5.33,Active
P01329,Plumbing Pro 1329,C09,Plumbing,S0061,32.71,39.12,3.84,Active
P01330,Electrical Pro 1330,C10,Electrical,S0057,23.9,27.34,13.53,Active
P01331,Tools Commercial 1331,C11,Tools,S0140,13.39,20.13,4.81,Active
P01332,Fasteners Pro 1332,C12,Fasteners,S0085,21.26,26.57,2.49,Active
P01333,Doors Premium 1333,C13,Doors,S0241,20.17,26.88,10.04,Active
P01334,Windows Premium 1334,C14,Windows,S0121,20.5,33.06,7.07,Active
P01335,Concrete Accessories Premium 1335,C15,Concrete Accessories,S0222,26.74,38.01,5.0,Active
P01336,Cement Commercial 1336,C01,Cement,S0036,43.98,59.24,32.86,Active
P01337,Drywall Standard 1337,C02,Drywall,S0067,19.59,28.53,13.97,Active
P01338,Lumber Pro 1338,C03,Lumber,S0245,22.93,33.8,12.54,Active
P01339,Roofing Pro 1339,C04,Roofing,S0151,81.13,106.73,14.26,Active
P01340,Insulation Commercial 1340,C05,Insulation,S0181,7.84,10.53,13.58,Active
P01341,Steel Pro 1341,C06,Steel,S0004,64.26,110.74,7.39,Active
P01342,Paint Pro 1342,C07,Paint,S0056,54.43,66.89,4.85,Active
P01343,Flooring Premium 1343,C08,Flooring,S0184,9.58,13.01,10.25,Active
P01344,Plumbing Commercial 1344,C09,Plumbing,S0235,7.93,12.52,7.27,Active
P01345,Electrical Pro 1345,C10,Electrical,S0012,66.74,90.76,1.62,Active
P01346,Tools Commercial 1346,C11,Tools,S0013,11.07,13.88,3.57,Active
P01347,Fasteners Commercial 1347,C12,Fasteners,S0162,25.94,38.43,6.49,Active
P01348,Doors Commercial 1348,C13,Doors,S0027,72.2,92.25,21.3,Active
P01349,Windows Premium 1349,C14,Windows,S0139,38.35,55.77,10.29,Active
P01350,Concrete Accessories Premium 1350,C15,Concrete Accessories,S0218,35.7,46.89,4.15,Active
P01351,Cement Pro 1351,C01,Cement,S0085,49.4,75.82,3.32,Active
P01352,Drywall Standard 1352,C02,Drywall,S0176,48.66,79.21,26.25,Active
P01353,Lumber Pro 1353,C03,Lumber,S0224,31.43,39.1,7.7,Active
P01354,Roofing Standard 1354,C04,Roofing,S0168,35.88,58.26,0.69,Active
P01355,Insulation Pro 1355,C05,Insulation,S0081,33.5,41.75,8.15,Active
P01356,Steel Commercial 1356,C06,Steel,S0071,26.17,32.32,17.05,Active
P01357,Paint Premium 1357,C07,Paint,S0172,25.73,31.51,3.23,Active
P01358,Flooring Premium 1358,C08,Flooring,S0234,24.56,28.8,9.59,Active
P01359,Plumbing Commercial 1359,C09,Plumbing,S0032,29.38,42.55,10.44,Active
P01360,Electrical Pro 1360,C10,Electrical,S0020,56.12,79.22,3.4,Active
P01361,Tools Standard 1361,C11,Tools,S0045,30.66,36.55,28.82,Active
P01362,Fasteners Premium 1362,C12,Fasteners,S0221,8.05,9.92,10.61,Active
P01363,Doors Commercial 1363,C13,Doors,S0056,18.0,26.49,6.46,Active
P01364,Windows Premium 1364,C14,Windows,S0003,14.39,19.99,7.75,Active
P01365,Concrete Accessories Pro 1365,C15,Concrete Accessories,S0203,98.38,137.72,2.89,Active
P01366,Cement Premium 1366,C01,Cement,S0143,11.96,14.56,2.8,Active
P01367,Drywall Pro 1367,C02,Drywall,S0206,90.85,165.66,5.95,Active
P01368,Lumber Standard 1368,C03,Lumber,S0128,26.63,40.02,6.28,Active
P01369,Roofing Premium 1369,C04,Roofing,S0158,14.0,25.06,7.3,Active
P01370,Insulation Commercial 1370,C05,Insulation,S0004,151.53,180.99,31.59,Active
P01371,Steel Pro 1371,C06,Steel,S0230,14.92,22.92,16.16,Active
